address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x66d1f704749ced8c60df03cd0ccfce05c5d87fae,smart_money,-34.35628700000234,-824319.2552606091,USDC减少，疑似资金流出/买入,-,-,-,-,-,JUP空 10x $13.07K cross 强平距=+379.90% 高杠杆短线型,MAX $64.61M 数量=10.08M；LUCKY $42.39 数量=316.298；UP $1.33 数量=1.32569
0x8b2fd6b5c661d2e1fbb6d9df162f2b5f3b1d3d11,smart_money,2619.6723730000085,-821561.3205053136,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 11x $602.28K cross 强平距=+43.19% 高杠杆短线型,MAX $64.39M 数量=10.04M；OMNIX $26.82K 数量=432.72K；LUCKY $24.64K 数量=183.86K
0xd487e26c62ed8c28ce3cc70b5791e501c2934982,money_printer,3280.5495260001626,-820794.2725472152,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,XRP空 20x $1.16M cross 强平距=+80.28% 极高杠杆短线型；ADA空 10x $580.84K cross 强平距=+156.99% 高杠杆短线型；ZEC多 10x $400.05K cross 高杠杆短线型,MAX $64.33M 数量=10.03M；WOW $4.91K 数量=79.3695；HYPE $836.29 数量=9.16K
0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,smart_money,366.70952899999975,823495.4532152712,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $57.18K cross 高杠杆短线型；SOL多 20x $42.38K cross 极高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $3.47K 数量=540.909；BASED $115.89 数量=0.162612
0x7dd6af227362f4115e060f39c00791ffcf4230d8,money_printer,-255.13271399999212,823539.8230085969,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $155.30K cross 强平距=+70.85% 高杠杆短线型；XRP空 20x $33.43K cross 强平距=+334.75% 极高杠杆短线型；SOL空 20x $29.97K cross 强平距=+373.32% 极高杠杆短线型,NEKO $210.75M 数量=3.50K；LICKO $39.17 数量=349.708；NEIRO $1.98 数量=76.1912
0xe113311f35a53b196c0ab3ed31ad0bf937cc5c07,money_printer,-1247.1173101799795,822543.9176339805,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 40x $252.99K cross 强平距=+162.67% 极高杠杆短线型；HYPE空 10x $157.94K cross 强平距=+251.95% 高杠杆短线型；PURR空 3x $24.72K cross 强平距=+1444.66% 低杠杆长期型,NEKO $210.75M 数量=3.50K；PURR $66.97K 数量=791.05K；LICKO $392.07 数量=3.50K
0xe71e9636e31b838af0a3c38b3f3449cdc2b7aa87,smart_money,0.0,823539.766531676,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；UDZ $25.22 数量=83.98K；MAX $4.43 数量=0.690427
0x92033525c11d06155dfbc89aea9e22a0637d06cf,smart_money,0.0,823534.6686047912,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；WOW $4.56K 数量=73.6343；LICKO $271.48 数量=2.42K
0x1f67d79afc8d0e7609ddba6c9b657cc635f69981,money_printer,4792.204673999979,-818664.0154219419,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 3x $62.21K cross 低杠杆长期型；BTC多 40x $608.35 cross 极高杠杆短线型,MAX $64.17M 数量=10.01M；USDT0 $6.54K 数量=50.77K；HYPE $91.42 数量=1.00K
0x810b41bd2294ea9b87efd8fd03040ff74a1e5130,smart_money,211.6427480400016,-823196.717680797,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $64.52M 数量=10.06M；+1900 $3.36K 数量=55.00K；+1890 $1.35K 数量=8.03K
0x8e80c4b533dd977cf716b5c24fd9223129272804,money_printer,0.0,823386.7703265846,现货变化,-,-,-,-,-,BTC空 10x $13.37K cross 强平距=+16.14% 高杠杆短线型,NEKO $210.75M 数量=3.50K；LATINA $13.49K 数量=13.49K；MAX $12.00K 数量=1.87K
0x1044566e87c868cf9a642eb9809d70a0fc0af997,smart_money,0.0,823368.1092782915,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；LATINA $67.85K 数量=67.85K；MAX $13.46K 数量=2.10K
0x42351635d3e18bebbed4d119da64607d765ae877,smart_money,0.0,823268.137511313,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；WOW $23.64K 数量=382.185；MAX $19.20K 数量=2.99K
0xeda73c9fa6a90cea2bcc5529e9e12c012e13655b,smart_money,-195.90583499999775,822892.7521479726,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；WOW $74.34K 数量=1.20K；MAX $44.12K 数量=6.88K
0x8a5cd8bd74ab3f205ddcb3b73b2f66deadc6827f,money_printer,-67.08915899999556,-822913.966831781,USDC减少，疑似资金流出/买入,-,-,-,-,-,XMR空 5x $84.14K cross 强平距=+119.93% 中杠杆趋势型；HYPE空 10x $62.44K cross 强平距=+170.21% 高杠杆短线型；APEX空 3x $26.79K cross 强平距=+354.44% 低杠杆长期型,MAX $64.50M 数量=10.06M；LICKO $45.93 数量=410.1；LATINA $0.35 数量=0.3482
0x97b1419998d4c804336c6c22519d28277bacebd7,smart_money,0.0,-822746.6056249291,现货变化,-,-,-,-,-,HYPE空 10x $1.24M cross 强平距=+30.78% 高杠杆短线型；DOT空 10x $9.92K cross 强平距=+3820.68% 高杠杆短线型；AVAX空 10x $7.01K cross 强平距=+5404.24% 高杠杆短线型,MAX $64.49M 数量=10.06M；HYPE $0.03 数量=0.279839
0x1271bf72a18549ee6d2ea3ab7e5dd4ae1c4eb05f,smart_money,-2678.3624810000183,-819015.0505803302,USDC减少，疑似资金流出/买入,-,-,-,-,-,EIGEN空 5x $241.64K cross 强平距=+121.62% 中杠杆趋势型,MAX $64.19M 数量=10.01M；UBTC $0.00 数量=0.26379
0x56654885ad39155235336c0ff01b3337693c3882,smart_money,3849.7257589999936,-817718.437101692,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $527.66K cross 强平距=+33.06% 高杠杆短线型,MAX $64.09M 数量=10.00M；HYPE $91.22 数量=998.657；STAR $0.03 数量=23.383
0x1f793d9f0368c1da329cb112212d81d521e7a9b8,money_printer,0.0,-821531.1297291741,现货变化,-,-,-,-,-,-,MAX $64.39M 数量=10.04M；LICKO $24.54 数量=219.117
0x196283bce3e38d98f9f4c424a1a148b248eaa4f9,smart_money,-1050.5007249999908,-820314.0337786973,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $64.30M 数量=10.03M；HYPE $447.58 数量=4.90K
0xfeec88b13fc0be31695069f02bac18538a154e9c,money_printer,-919.0359959999987,-820270.4806161448,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $128.86K cross 强平距=+15.99% 中杠杆趋势型,MAX $64.29M 数量=10.03M
0x7e4e766d0ae5ea9cded0c694669194db92800107,money_printer,0.0,-820922.1801833734,现货变化,-,-,-,-,-,-,MAX $64.34M 数量=10.04M；WOW $63.51 数量=1.02667；NEIRO $48.29 数量=1.86K
0xe7e25d4f0f0076b08459e343529c446fef04f958,money_printer,-818.5099080000073,-819951.392467007,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $165.65K cross 强平距=+220.51% 极高杠杆短线型；HYPE空 3x $93.42K cross 强平距=+377.96% 低杠杆长期型；LTC空 10x $69.15K cross 强平距=+509.36% 高杠杆短线型,MAX $64.27M 数量=10.02M；HYPE $59.37 数量=650；LICKO $19.69 数量=175.763
0x31f28ff1130fdd38d6180fa326c146fe63ecc52b,smart_money,557.1877509999904,-819282.1316745952,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC多 10x $83.03K cross 强平距=+58.97% 高杠杆短线型；ETH多 10x $20.11K cross 高杠杆短线型；TAO空 5x $0.21 cross 强平距=+21043014.89% 中杠杆趋势型,MAX $64.21M 数量=10.02M；LATINA $2.25 数量=2.2469；STAR $0.03 数量=28.2373
0x76c2cd1b8a249f465f8445c455cb78e0eed36f1e,smart_money,230.51656300004106,-819357.2526921555,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $712.08K cross 强平距=+78.04% 低杠杆长期型；JUP空 10x $283.10K cross 强平距=+194.41% 高杠杆短线型；BTC空 20x $273.98K cross 强平距=+208.98% 极高杠杆短线型,MAX $64.22M 数量=10.02M；HYPE $832.26 数量=9.11K；UENA $0.00 数量=22.6747
0xb952fb6b4cee4ff4591c6d6eba1508068b62e9c1,smart_money,0.0,-819539.559689574,现货变化,-,-,-,-,-,-,MAX $64.23M 数量=10.02M
0x8250a7f9fca9c33e68eead8c05c1d58c8fd70d13,smart_money,5594.819512999966,813484.292435348,USDC增加，疑似资金回流,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $785.02K 数量=122.44K；WOW $35.15K 数量=568.229
0x6b3008d6e60617f44b1135ffc669fc87caec75b2,smart_money,0.0,-818671.926827915,现货变化,-,-,-,-,-,BTC空 5x $222.17K cross 强平距=+150.07% 中杠杆趋势型；ETH空 5x $202.69K cross 强平距=+163.21% 中杠杆趋势型；PAXG空 5x $60.18K cross 强平距=+533.87% 中杠杆趋势型,MAX $64.17M 数量=10.01M
0x9c972d06eceee9dc08e2d295742d2045f8e54fa2,smart_money,0.0,818528.6360836625,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $392.77K 数量=61.26K；LATINA $65.86K 数量=65.86K
0x45974824c1c4e4d797aa8d057a5499b46cdefe33,money_printer,-1128.2735709999688,808582.4852467477,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $124.11K cross 强平距=+217.26% 高杠杆短线型；BTC多 40x $120.47 cross 极高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $1.17M 数量=182.46K；WOW $32.01K 数量=517.379
0xc58304f545d166779215a0d33b2c4496838d9869,smart_money,0.0,-801775.0446506739,现货变化,-,-,-,-,-,-,MAX $62.84M 数量=9.80M；HYPE $195.99 数量=2.15K；UBTC $0.00 数量=7.10945
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,smart_money,0.0,795554.2185248733,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $2.19M 数量=342.12K；HYPE $175.53 数量=1.92K
0x11e145d11145793fc99697612ab4e7cdcfe9c5fb,smart_money,0.0,779632.0410502553,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $3.44M 数量=536.77K；LUCKY $589.25 数量=4.40K
0x39be8fad61f5fa0cdfa2fc97c30a59833f58705d,smart_money,0.0,-761922.9373063073,现货变化,-,-,-,-,-,PAXG空 5x $584.66K cross 强平距=+94.22% 中杠杆趋势型；BNB空 10x $281.42K cross 强平距=+196.00% 高杠杆短线型；CC多 3x $91.62K cross 低杠杆长期型,MAX $59.72M 数量=9.31M；HYPE $84.17 数量=921.445；XAUT0 $0.00 数量=0.00945007
0xe93af00e02bf889d8e3281cd71b088a4a4b2c8c7,smart_money,0.0,-759628.1356360465,现货变化,-,-,-,-,-,-,MAX $59.53M 数量=9.29M；WOW $88.38K 数量=1.43K；LUCKY $11.30K 数量=84.32K
0x25fcb75a422f1eeef23c272f8712d6df16c49c38,smart_money,-716.911408999993,-753741.2006403059,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $100.92K cross 强平距=+244.43% 极高杠杆短线型；ZEC空 10x $48.22K cross 强平距=+492.90% 高杠杆短线型,MAX $65.68M 数量=10.24M；BUDDY $16.03M 数量=226.53K；WOW $1.92K 数量=31.0305
0x99967871e6c4f9a5185abc57edede9e9540191f6,money_printer,-42571.109674999956,697700.9249818027,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $9.86M 数量=1.54M；LATINA $33.57K 数量=33.57K
0xa685e0303482ece79b16dc5c1a52bd9dae623dfa,smart_money,0.0,-724452.3710787445,现货变化,-,-,-,-,-,-,MAX $56.78M 数量=8.86M；HYPE $80.24 数量=878.422；USDH $0.59 数量=9.41793
0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,money_printer,-1031.3001150000055,718145.5621908903,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 4x $277.64K cross 强平距=+42.02% 中杠杆趋势型；HYPE空 10x $45.98K cross 强平距=+244.80% 高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $8.26M 数量=1.29M；BRIDGE $2.95M 数量=729.59
0x8838d88514dc65fcdc24b63eb608636d406020a5,smart_money,0.0,705000.0000009239,现货变化,-,-,-,-,-,-,NEKO $180.41M 数量=3.00K；H $145.70 数量=8.09K；LICKO $25.12 数量=224.31
0x7f583a47e00701d257ac873c80eb5326fec69e56,smart_money,-747.1954590000096,703648.6094553471,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,NEKO $180.41M 数量=3.00K；BASED $811.37K 数量=1.14K；MAX $46.91K 数量=7.32K
0xa5fd942d4badbab4fe84a9e10f565dd40d5f15ff,money_printer,-6295.245192000177,-689689.8030173555,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $848.57K cross 强平距=+150.89% 极高杠杆短线型；HYPE空 3x $200.14K cross 强平距=+618.93% 低杠杆长期型；ETH空 20x $167.28K cross 强平距=+758.93% 极高杠杆短线型,MAX $54.06M 数量=8.43M；DEPIN $77.99K 数量=3.21M；USDT0 $8.48K 数量=65.88K
0x15a105b6eca967a438a6930f6859b7e5dbc134a7,smart_money,-559.0166019999997,-688812.3945730925,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $120.48K cross 强平距=+16.39% 极高杠杆短线型；HYPE空 10x $68.32K cross 强平距=+28.10% 高杠杆短线型,MAX $53.88M 数量=8.40M；BASED $1.36M 数量=1.90K；BRIDGE $69.26K 数量=17.13
0x1643e9aba4fcfb4e8c1a887090239e34f488cad6,smart_money,7497.654030399994,-681110.8570977077,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 2x $101.04K cross 强平距=+745.47% 低杠杆长期型；ETH空 2x $100.20K cross 强平距=+745.77% 低杠杆长期型；HYPE空 2x $35.26K cross 强平距=+2064.36% 低杠杆长期型,MAX $53.38M 数量=8.33M；HYPE $20.09 数量=219.96
0xdc7be236c4b1ee77d16758451a198275ec9839b6,smart_money,-6090.125451849999,-679951.67464828,USDC减少，疑似资金流出/买入,-,MAX -$671.39K 数量Δ=-104.72K @ 6.4114,MAX -$671.39K 数量Δ=-104.72K @ 6.4114,现货卖出MAX -$671.39K 数量Δ=-104.72K @ 6.4114,-,SOL多 10x $141.61K cross 强平距=+23.27% 高杠杆短线型,MAX $0.29 数量=0.0446
0x474e2cb1aac71f66d0aa7adb0cd92c919f842fe4,smart_money,-83.96356500000184,-684842.9157142192,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $24.82K cross 强平距=+79.81% 低杠杆长期型,MAX $53.68M 数量=8.37M；BASED $1.74K 数量=2.44787；USDH $0.15 数量=2.39296
0x95f45c5e6bd5a932c9193d55fed1fd0428ff127f,money_printer,0.0,-675386.1657874286,现货变化,-,-,-,-,-,-,MAX $52.94M 数量=8.26M；LATINA $9.70K 数量=9.70K；WOW $2.39K 数量=38.6301
0x0dc69f398a6c1b6d1777ff4be17cdb97ca7e5786,smart_money,0.0,-669678.8839293122,现货变化,-,-,-,-,-,-,MAX $52.49M 数量=8.19M；WOW $11.68K 数量=188.774；LATINA $7.53K 数量=7.53K
0xcfdf98f367c063907c9fa1f6982fc947bbf1a5dd,smart_money,0.0,668539.8759548515,现货变化,-,-,-,-,-,-,BUDDY $127.19M 数量=1.80M；BRIDGE $150.21K 数量=37.15；LICKO $5.75 数量=51.3108
0x891140a93bef082312952b48479a853e90952fc2,smart_money,-3319.199120800011,-654400.0174980909,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $262.97K cross 强平距=+56.41% 高杠杆短线型；XMR空 5x $236.29K cross 强平距=+59.42% 中杠杆趋势型；LIT空 3x $15.24K isolated 强平距=+47.55% 低杠杆长期型,MAX $51.29M 数量=8.00M；BRIDGE $28.91K 数量=7.15；STRICT $630.11 数量=4.86K
0x860e468ca7716dfa0deb4fc84459a74b3974e5c5,smart_money,0.0,-641937.2142805681,现货变化,-,-,-,-,-,-,MAX $50.31M 数量=7.85M；BRIDGE $233.66K 数量=57.79；LATINA $7.59K 数量=7.59K
0x775a74163592917c12be68749a6906944467fe45,smart_money,-1849.431521999999,-627955.1191719249,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 10x $526.45K isolated 强平距=+43.17% 高杠杆短线型,MAX $49.22M 数量=7.68M；STAR $0.02 数量=14.005；HYPE $0.00 数量=0.00125466
0x24fb6523036ebcb3cc51deff138066dccf6bed0f,smart_money,1994.9090929999948,624915.8228406906,USDC增加，疑似资金回流,-,-,-,-,-,ETH多 15x $3.14M cross 强平距=+41.63% 高杠杆短线型；PAXG多 5x $203.83K cross 中杠杆趋势型,NEKO $210.75M 数量=3.50K；MAX $15.57M 数量=2.43M；LICKO $79.21 数量=707.226
0x2e2e76c5e1d91a78ec41672da4640620d88a1c50,smart_money,680.7624829999986,622312.0949927568,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 8x $186.39K cross 强平距=+87.61% 中高杠杆型；BTC多 40x $46.98K cross 极高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $13.51M 数量=2.11M；SWAP $11.81M 数量=125.18K
0x3d5f1ad033c4e7c6a6d433d50d694c488dcaebcf,smart_money,43.74278299999423,-610683.3944160193,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $41.18K cross 高杠杆短线型；LIT空 5x $13.10K cross 强平距=+1486.93% 中杠杆趋势型,MAX $47.86M 数量=7.47M；UPUMP $185.39 数量=1.70K；HYPE $0.00 数量=0.00851266
0x5b1c220c5d481ae836a5457778f3175d62e48305,smart_money,-602.5910149999982,-599253.02007474,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $44.75K cross 强平距=+45.77% 高杠杆短线型；ZEC空 10x $23.95K cross 强平距=+84.45% 高杠杆短线型；AXS空 5x $5.78K cross 强平距=+334.27% 中杠杆趋势型,MAX $46.97M 数量=7.33M；HAR $108.50 数量=39.58K；HPL $8.95 数量=1.38K
0x9fd7be134d8d4ddb8fa8d093e348c899716f6b0b,smart_money,0.0,-588971.000262171,现货变化,-,-,-,-,-,-,MAX $46.16M 数量=7.20M；LATINA $12.96K 数量=12.96K；WOW $4.63K 数量=74.8906
0x8a265d24c0c4e611119ba4c8fcab93fd987d343a,money_printer,0.0,-588578.4229510203,现货变化,-,-,-,-,-,-,MAX $46.13M 数量=7.20M；HYPE $65.72 数量=719.534；UXPL $0.76 数量=0.444559
0x082e843a431aef031264dc232693dd710aedca88,money_printer,551891.3510649987,-1366.3660272969864,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 5x $85.73M cross 强平距=+12.83% 中杠杆趋势型,MAX $107.09K 数量=16.70K；UPUMP $0.13 数量=1.2225；HYPE $0.06 数量=0.678666
0x4e23288cee4960f9f962195c22948e4bc7ae20c3,money_printer,-34021.26571699977,-500321.09342644364,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $76.19K cross 高杠杆短线型；WLD多 10x $3.74K cross 高杠杆短线型；NEAR多 10x $1.37K cross 高杠杆短线型,MAX $39.21M 数量=6.12M；XAUT0 $204.32 数量=756.745；HYPE $34.25 数量=374.917
0xdcac85ecae7148886029c20e661d848a4de99ce2,smart_money,11.00109999999404,525943.1185060441,USDC增加，疑似资金回流,-,-,-,-,-,-,NEKO $168.77M 数量=2.81K；MAX $8.11M 数量=1.27M；WOW $2.71M 数量=43.86K
0x0f04da3b0c7e0494482230703e3defd7b2f1c4be,smart_money,0.0,-519851.3441818431,现货变化,-,-,-,-,-,-,MAX $40.75M 数量=6.36M；LATINA $32.45K 数量=32.45K；H $1.01K 数量=56.04K
0xe0fdd46e097cda083d7b8d3b17debd01a7e94bd7,smart_money,0.0,-512382.1679430157,现货变化,-,-,-,-,-,-,MAX $40.16M 数量=6.26M；LICKO $25.98 数量=231.987
