id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_account_leverage
11923,5,0x6957d2139d29e7db7913ac21e813f2a561e47ac8,smart_money,ok,,30224.743153,44461.939658,660.021872,7,2902.5749819189364,53247.8159139,3,1.4710444165871057
11924,5,0xa33a2a0179eb17700f12877f3c331b295037ee7b,smart_money,ok,,101694.924675,99771.895696,69542.979812,4,0.00104829518477,0.01768648,3,0.9810902167915885
11925,5,0xcc29196f3d3e1af2a4dd20f4f2765b090c9e892f,smart_money,ok,,10629.68734,72954.8,3334.20734,2,0.0,32723.24197314,1,6.863306291754015
11926,5,0x399d7adeecc4f5e83891d3ca03d588155765459d,money_printer,ok,,94539.908859,54788.48208,89061.060651,2,17550806.202611785,9.22e-06,15,0.5795275534030119
11927,5,0x72cb918356c4f6d3f1b2e532928110ba6995f139,money_printer,ok,,794404.826477,309463.24212,733417.931361,1,14.348873776391999,109232.48399799,2,0.38955357747811936
11928,5,0x0af66f3571761d7196b713ff881609d7e7456fe1,smart_money,ok,,28941.241343,70625.57,5981.217677,5,66728817.47881025,85049.06458983,4,2.4403089405521357
11929,5,0x696adb8693ed15f14f8a80bb4f9fe061f58868db,smart_money,ok,,19326.566663,115638.175,1146.962497,9,0.0,27830.854792,1,5.983379097612046
11930,5,0xa3555141f2ea7ed01e1d5a6589c4355ccaa31bf5,smart_money,ok,,52760.926169,362232.0,0.0,1,0.0,823100.274277,1,6.865535279644723
11931,5,0xccaeb98ce9ca54f76bf0029cf9f12c894e253dd6,smart_money,ok,,155934.8386,1550041.682,930.6704,2,6582140.178892268,-261438.91629823,5,9.94031671123941
11932,5,0x39bac00809cae627f52e4a82f95f4f67d5b269bd,money_printer,ok,,244036.841142,941497.252626,75859.904522,62,0.0,47.746733,1,3.8580127829066684
11933,5,0x75161cdd2ee68383d0c90ddbbd46d20b9daa11ab,money_printer,ok,,0.0,0.0,0.0,0,0.12358570704437,0.00075709,3,
11934,5,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,smart_money,ok,,14534.959835,19667.02549,7979.459908,2,0.0,0.0,0,1.3530842680859738
11935,5,0x69a31d37f231c1987c6f283ca508b4377a2369ff,smart_money,ok,,488437.184239,490648.46117,0.0,4,190303543.7283183,537134.25724505,7,1.004527249362567
11936,5,0xa3652867632777bd42f12561d28bfd2064a11721,smart_money,ok,,14093.903106,0.0,14093.903106,0,0.0,0.0,0,0.0
11937,5,0xcd1c932a413868c3c84e73e195bf34c1ba4ffec5,smart_money,ok,,212471.291592,1605560.021757,5966.574313,22,0.0,577578.891612,1,7.556597457128898
11938,5,0x3a122449de235a40481689442271c0731b805d69,money_printer,ok,,130805.019423,887527.2,42052.299423,1,67147631.45823357,1057303.215109,4,6.785115769371938
11939,5,0x75a5625688a349a15f7f5b98dff0c2c103c27bde,money_printer,ok,,0.0,0.0,0.0,0,0.00061076029389,5.6e-07,2,
11940,5,0x0b8095ad960526caa85633fb688a3ccd5bc7410e,smart_money,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
11941,5,0x69b05701f8175c276ecd0138387a197948e240bb,smart_money,ok,,44914.734456,464872.1,0.0,1,10045252.820113307,419423.4045525,3,10.350102380220115
11942,5,0xa38157f31371eec73fd878097c249f16472b066c,smart_money,ok,,0.0,0.0,0.0,0,0.0,134740.410533,1,
11943,5,0xcd2123d3f00325fa83b2743ed85844f8d4bb9826,smart_money,ok,,318146.675588,1868736.93987,129606.315687,1,0.0,1670519.6046399998,1,5.873821992375663
11944,5,0x3a44740a8c668afc6947a5c437ea073eb10b9b57,money_printer,ok,,75878.099098,0.0,75878.099098,0,130697.74610440402,576.83099198,8,0.0
11945,5,0x75ec3ba266176e733f1b1fdaa15052f5eff724b8,money_printer,ok,,0.0,0.0,0.0,0,197.0694253312624,1656973.3962678101,5,
11946,5,0x0b891f9dbd3b164fab14a36f85542a6f43340441,smart_money,ok,,0.0,0.0,0.0,0,0.0,102781.14057503,1,
