run_id,coin,long_value,short_value,long_avg_leverage,short_avg_leverage,long_avg_liq_distance,short_avg_liq_distance,long_longterm_ratio,short_longterm_ratio,long_highrisk_ratio,short_highrisk_ratio,dominant_leverage_style,style_mix
231,HBAR,123164.00633799999,979413.607922,7.278789379218222,5.239211607015631,,2779.472312385615,0.8474652819960787,0.9753770416870494,0.15253471800392127,0.024622958312950652,中杠杆趋势型,"中杠杆趋势型:$1.01M,低杠杆长期型:$50.88K,极高杠杆短线型:$42.90K"
231,ALGO,495106.6025609999,590982.6297729999,6.282792025007887,5.991339349769103,,6219.245680006276,0.9144407548942334,0.926767234061306,0.08555924510576667,0.07323276593869407,中杠杆趋势型,"中杠杆趋势型:$970.81K,极高杠杆短线型:$85.64K,低杠杆长期型:$29.64K"
231,KAITO,714333.23329,327099.9356300001,4.9999959769476385,4.433533104575131,,11128.690456062513,1.0,0.9757001912742932,0.0,0.024299808725706775,中杠杆趋势型,"中杠杆趋势型:$882.56K,低杠杆长期型:$150.93K,极高杠杆短线型:$7.95K"
231,CFX,1649.5402,1031997.2883790002,5.0,5.518866146741607,,3368.1187699811826,1.0,0.9638299678600594,0.0,0.03617003213994062,中杠杆趋势型,"中杠杆趋势型:$996.32K,极高杠杆短线型:$37.33K"
231,POPCAT,97900.363383,739132.102354,4.167080274779045,3.491703015634865,,11645.639907453968,0.9313482191306443,0.9706947930078864,0.06865178086935558,0.029305206992113513,低杠杆长期型,"低杠杆长期型:$808.65K,极高杠杆短线型:$28.38K"
231,MNT,125630.66569400001,628262.722126,6.086338838929817,5.44434079503449,,5443.056513257038,0.9147049834305561,0.9703772803310341,0.08529501656944392,0.02962271966896603,中杠杆趋势型,"中杠杆趋势型:$712.66K,极高杠杆短线型:$29.33K,低杠杆长期型:$11.90K"
231,SAGA,389572.1705549999,345229.79731200007,3.0,4.715449655791963,,8458.43082787651,1.0,0.8990911967181197,0.0,0.10090880328188022,低杠杆长期型,"低杠杆长期型:$699.97K,极高杠杆短线型:$34.84K"
231,kSHIB,257171.76597200002,476770.229312,10.44014389162115,9.561020179489777,,18529.925559826806,0.0,0.07131414797661367,1.0,0.9286858520233864,高杠杆短线型,"高杠杆短线型:$654.97K,低杠杆长期型:$24.02K,中高杠杆型:$22.83K,极高杠杆短线型:$22.14K,中杠杆趋势型:$9.98K"
231,W,186781.31134400002,537436.283269,7.660642468393099,6.302821905573764,,8661.075778395088,0.8226238350742564,0.913144288926552,0.17737616492574357,0.08685571107344796,中杠杆趋势型,"中杠杆趋势型:$644.41K,极高杠杆短线型:$79.81K"
231,ICP,168029.89784,541369.44841,8.711704158112818,6.005688405947261,11.853442118548578,8263.486830250362,0.7525530561258122,0.9156415755005574,0.2474469438741879,0.08435842449944285,中杠杆趋势型,"中杠杆趋势型:$566.60K,极高杠杆短线型:$87.25K,低杠杆长期型:$55.55K"
231,APEX,47518.12074,637627.92275,13.783465276408993,4.415284162098749,,5276.996725993404,0.3656785131524122,0.9163508819532794,0.6343214868475878,0.08364911804672061,低杠杆长期型,"低杠杆长期型:$601.67K,极高杠杆短线型:$83.48K"
231,S,312742.83663299994,366087.56567200006,4.999817592065052,5.064499051290245,,8218.270906502205,1.0,0.9947906758168655,0.0,0.00520932418313453,中杠杆趋势型,"中杠杆趋势型:$676.92K,极高杠杆短线型:$1.91K"
231,RENDER,221670.57057,410986.22173000005,6.183606518336399,5.6991982572807105,,5600.728233256403,0.9210928987775737,0.9533867828479525,0.07890710122242638,0.046613217152047415,中杠杆趋势型,"中杠杆趋势型:$596.01K,极高杠杆短线型:$36.65K"
231,TIA,144559.112991,487411.225884,9.018035221661622,5.844378851150934,,17917.122513496197,0.7321309852225587,0.9302234955948797,0.2678690147774414,0.06977650440512027,中杠杆趋势型,"中杠杆趋势型:$509.94K,极高杠杆短线型:$72.73K,低杠杆长期型:$49.29K"
231,SEI,79733.81609699999,537469.0610379999,4.994969790489997,5.072221478860633,,16402.011875616747,1.0,0.9951852347426245,0.0,0.00481476525737551,中杠杆趋势型,"中杠杆趋势型:$614.41K,极高杠杆短线型:$2.59K,低杠杆长期型:$200.54"
