id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11801013,995,0x00e2e6902df2e1bd180a5d0e952dd45dd1675631,money_printer,USDC,0,0.09178,0.0,0.09178,0.0,1.0,0.09178,1,,0.0,250000000.0,0
11801014,995,0x00e2e6902df2e1bd180a5d0e952dd45dd1675631,money_printer,UXPL,343,3714229.119156,0.0,3714229.119156,4619736.20822,1.715,6369902.93935254,1,,0.0,250000000.0,0
11801029,995,0x00f8da96829820da934fc4a4cb7d39031ce7454b,money_printer,USDC,0,57381.3551,57381.3551,0.0,0.0,1.0,57381.3551,1,,0.0,250000000.0,0
11802911,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,BERA,80,20.544927,0.0,20.544927,0.02028811,0.034979,0.7186410015330001,1,,0.0,250000000.0,0
11802914,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,HYPE,150,0.00283812,0.0,0.00283812,0.1004499,0.11898,0.0003376795176,1,,0.0,250000000.0,0
11802913,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,LUCKY,143,4226.40338,0.0,4226.40338,0.04564515,0.13166,556.4482690108,1,,0.0,250000000.0,0
11802908,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,MEOW,61,329.029179,0.0,329.029179,0.01895208,0.012021,3.955259760759,1,,0.0,250000000.0,0
11802910,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,NEIRO,78,439.606239,0.0,439.606239,0.04448815,0.024478,10.760681518242,1,,0.0,250000000.0,0
11802909,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,PEAR,71,153.906956,0.0,153.906956,0.01539069,0.00054,0.08310975624,1,,0.0,250000000.0,0
11802912,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,UP,115,49.4382372,0.0,49.4382372,0.04943823,1.0,49.4382372,1,,0.0,250000000.0,0
11802907,995,0x011820f60d75a2b870ffe64a4764873e14bc8ede,smart_money,USDC,0,113780.76779869,20298.3143,93482.45349869,0.0,1.0,113780.76779869,1,,0.0,250000000.0,0
